from,default-currency_for_amounts,total_commitments,total_disbursements,total_reimbursements,total_expenditure,start-planned_iso-date,start-planned,Start-actual-year,start-actual,end-planned_iso-date,end-planned,end-actual_iso-date,end-actual,implementing-organisations,recipient-country_codes,recipient-countries,activity-status,collaboration-type,default-aid-type
GB,GBP,130000,0,0,95608,2010-12-17,2010-12-17,2010,2010-12-17,2014-08-31,2014-08-31,2014-08-31,2014-08-31,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,123500000,51200000,0,0,2011-07-26,2011-07-26,2011,2011-07-26,2016-07-25,2016-07-25,,,Other.,PK,Pakistan,Implementation,Bilateral,Sector budget support
GB,GBP,20000000,0,0,6802469,2011-07-26,2011-07-26,2011,2011-07-26,2016-07-25,2016-07-25,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,874,0,0,873,2011-07-26,2011-07-26,2011,2011-07-26,2016-07-25,2016-07-25,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,60000000,0,0,115586,2014-04-01,2014-04-01,2014,2014-04-01,2016-07-25,2016-07-25,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,163260,0,0,163248,2011-04-01,2011-04-01,2011,2011-04-01,2016-03-31,2016-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,100000,0,0,0,2012-02-24,2012-02-24,2012,2012-02-24,2017-03-31,2017-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,23860600,0,0,3874143,2012-08-22,2012-08-22,2012,2012-08-22,2017-03-31,2017-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,9000000,2500000,0,0,2012-08-22,2012-08-22,2012,2012-08-22,2017-03-31,2017-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,1318000,1318000,0,0,2012-08-22,2012-08-22,2012,2012-08-22,2017-03-31,2017-03-31,,,World Bank Group (WB),PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,3686259,0,0,0,2012-08-22,2012-08-22,2012,2012-08-22,2017-03-31,2017-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,188625,0,0,188132,2011-04-01,2011-04-01,2011,2011-04-01,2016-03-31,2016-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,29682552,0,0,8016349,2012-04-11,2012-04-11,2012,2012-04-11,2016-03-30,2016-03-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,230821,0,0,127402,2012-04-11,2012-04-11,2012,2012-04-11,2015-12-31,2015-12-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,98000,0,0,18893,2012-04-11,2012-04-11,2012,2012-04-11,2016-03-31,2016-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,127107,0,0,127034,2011-04-06,2011-04-06,2011,2011-04-06,2015-04-30,2015-04-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,2876094,451920,0,0,2011-04-01,2011-04-01,2011,2011-04-01,2018-04-30,2018-04-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,0,0,0,0,2012-02-21,2012-02-21,2012,2012-02-21,2015-03-31,2015-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,844771,0,0,844768,2012-06-25,2012-06-25,2012,2012-06-25,2013-06-30,2013-06-30,2013-06-30,2013-06-30,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,527000,527000,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2013-03-31,2013-03-31,2013-03-31,2013-03-31,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,474887,474887,0,0,2012-09-01,2012-09-01,2012,2012-09-01,2014-07-31,2014-07-31,2014-07-31,2014-07-31,Developing country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,129071,0,0,120464,2012-02-21,2012-02-21,2012,2012-02-21,2015-03-31,2015-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,76225,0,0,1175,2014-03-01,2014-03-01,2014,2014-03-01,2015-03-31,2015-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,55000,55000,0,0,2012-06-25,2012-06-25,2012,2012-06-25,2012-12-31,2012-12-31,2012-12-31,2012-12-31,World Bank Group (WB),PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,290882,0,0,114996,2012-07-16,2012-07-16,2012,2012-07-16,2016-10-28,2016-10-28,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,1905728,0,0,503015,2012-10-01,2012-10-01,2012,2012-10-01,2016-10-28,2016-10-28,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,674312,0,0,250575,2012-10-18,2012-10-18,2012,2012-10-18,2016-10-28,2016-10-28,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,12860897,0,0,4458672,2012-07-16,2012-07-16,2012,2012-07-16,2016-09-01,2016-09-01,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,10171627,0,0,4646799,2012-07-16,2012-07-16,2012,2012-07-16,2016-09-01,2016-09-01,,,Population Services International,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,4096554,463137,0,0,2014-06-01,2014-06-01,2014,2014-06-01,2016-10-31,2016-10-31,,,INTERNATIONAL NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,1699997,0,0,161781,2011-06-30,2011-06-30,2011,2011-06-30,2018-03-29,2018-03-29,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,90000000,14000000,0,0,2013-03-01,2013-03-01,2013,2013-03-01,2017-03-31,2017-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,40000000,4000000,0,0,2013-03-01,2013-03-01,2013,2013-03-01,2017-03-31,2017-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,300000,0,0,0,2013-02-01,2013-02-01,2013,2013-02-01,2018-03-28,2018-03-28,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,15000000,0,0,654487,2013-04-01,2013-04-01,2013,2013-04-01,2017-12-28,2017-12-28,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,13017681,0,0,625743,2013-04-01,2013-04-01,2013,2013-04-01,2017-12-28,2017-12-28,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,60267,0,0,60262,2011-05-13,2011-05-13,2011,2011-05-13,2015-03-31,2015-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,8797420,0,0,5185309,2011-05-13,2011-05-13,2011,2011-05-13,2016-09-30,2016-09-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,5065932,5047774,0,0,2011-05-13,2011-05-13,2011,2011-05-13,2015-03-31,2015-03-31,,,Developing country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,2586380,0,0,248483,2011-05-13,2011-05-13,2011,2011-05-13,2015-03-31,2015-03-31,,,"University, college or other teaching institution, research institute or think-tank",PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,1390000,435663,0,0,2013-09-10,2013-09-10,2013,2013-09-10,2015-12-31,2015-12-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,2100000,634896,0,0,2014-05-15,2014-05-15,2014,2014-05-15,2016-10-31,2016-10-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,350000,0,0,258370,2012-02-01,2012-02-01,2012,2012-02-01,2017-01-31,2017-01-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,2900001,300000,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,World Bank Group (WB),PK,Pakistan,Implementation,Multilateral,Core contributions to multilateral institutions
GB,GBP,45000000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,10000000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,International Bank for Reconstruction and Development,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,100000000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,19300000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,5600000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,9000000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,4200000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,3900000,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2024-03-31,2024-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,100000,63175,0,0,2014-05-08,2014-05-08,2014,2014-05-08,2022-09-30,2022-09-30,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,100000000,65300000,0,0,2012-04-10,2012-04-10,2012,2012-04-10,2019-03-30,2019-03-30,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Sector budget support
GB,GBP,200000,0,0,0,2012-05-09,2012-05-09,2012,2012-05-09,2019-03-31,2019-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,9000000,0,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,104000000,0,0,115586,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,10800000,0,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,7300000,791800,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,10900000,1500000,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,68600000,10000000,0,0,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,39400000,0,0,1696337,2012-04-01,2012-04-01,2012,2012-04-01,2019-03-31,2019-03-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,300000,150000,0,0,2014-05-01,2014-05-01,2014,2014-05-01,2015-05-31,2015-05-31,,,International Bank for Reconstruction and Development,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,164441,0,0,162815,2011-11-28,2011-11-28,2011,2011-11-28,2020-03-31,2020-03-31,,,Developing country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,151750000,90000000,0,0,2012-07-01,2012-07-01,2012,2012-07-01,2020-03-31,2020-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,124250000,6250000,0,0,2012-09-24,2012-09-24,2012,2012-09-24,2020-03-31,2020-03-31,,,Recipient Government,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,6514430,0,0,1027426,2012-09-24,2012-09-24,2012,2012-09-24,2020-03-30,2020-03-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,99000,0,0,87000,2012-12-01,2012-12-01,2012,2012-12-01,2020-02-01,2020-02-01,,,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,9000000,4000000,0,0,2011-11-28,2011-11-28,2011,2011-11-28,2020-03-31,2020-03-31,,,International Bank for Reconstruction and Development,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,8522128,1251051,0,0,2012-09-27,2012-09-27,2012,2012-09-27,2020-03-31,2020-03-31,,,Developing country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,5500000,4971200,0,0,2012-03-01,2012-03-01,2012,2012-03-01,2014-12-31,2014-12-31,,,INTERNATIONAL NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,180000,0,0,63787,2012-03-01,2012-03-01,2012,2012-03-01,2014-12-31,2014-12-31,,,"University, college or other teaching institution, research institute or think-tank",PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,84270,0,0,84270,2012-07-15,2012-07-15,2012,2012-07-15,2013-03-31,2013-03-31,2013-03-31,2013-03-31,"University, college or other teaching institution, research institute or think-tank",PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,0,0,0,0,2012-08-01,2012-08-01,2012,2012-08-01,2015-07-31,2015-07-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,215620,215620,0,0,2012-03-07,2012-03-07,2012,2012-03-07,2013-11-11,2013-11-11,2013-11-11,2013-11-11,International Bank for Reconstruction and Development,PK,Pakistan,Post-completion,Bilateral,Project-type interventions
GB,GBP,50000,0,0,0,2012-03-08,2012-03-08,2012,2012-03-08,2013-03-31,2013-03-31,2013-03-31,2013-03-31,,PK,Pakistan,Pipeline/identification,Bilateral,Project-type interventions
GB,GBP,2072795,0,0,2072265,2012-03-19,2012-03-19,2012,2012-03-19,2014-03-01,2014-03-01,2014-03-01,2014-03-01,Other.,PK,Pakistan,Post-completion,Bilateral,Project-type interventions
GB,GBP,25767,0,0,25763,2012-06-18,2012-06-18,2012,2012-06-18,2016-09-30,2016-09-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,1236466,598554,0,0,2012-06-18,2012-06-18,2012,2012-06-18,2016-09-30,2016-09-30,,,International Bank for Reconstruction and Development,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,0,0,0,0,2012-06-18,2012-06-18,2012,2012-06-18,2018-06-18,2018-06-18,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,5034678,5000000,0,0,2013-01-01,2013-01-01,2013,2013-01-01,2014-03-31,2014-03-31,2014-03-31,2014-03-31,United Nations Children’s Fund,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,3000000,3000000,0,0,2013-02-21,2013-02-21,2013,2013-02-21,2014-07-20,2014-07-20,2014-07-20,2014-07-20,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,2000000,2000001,0,-1,2013-01-01,2013-01-01,2013,2013-01-01,2014-03-30,2014-03-30,2014-03-30,2014-03-30,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,3000000,3000000,0,0,2013-01-01,2013-01-01,2013,2013-01-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,United Nations Office of Co-ordination of Humanitarian Affairs,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,400000,400000,0,0,2013-01-01,2013-01-01,2013,2013-01-01,2014-02-28,2014-02-28,2014-02-28,2014-02-28,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,65321,22181,0,0,2013-01-01,2013-01-01,2013,2013-01-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,3926175,58645,0,0,2013-06-13,2013-06-13,2013,2013-06-13,2014-12-31,2014-12-31,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,4500000,4500000,0,0,2013-07-15,2013-07-15,2013,2013-07-15,2014-06-30,2014-06-30,2014-06-30,2014-06-30,World Food Programme,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,4000000,3500000,0,0,2013-07-21,2013-07-21,2013,2013-07-21,2014-11-30,2014-11-30,,,Food and Agricultural Organisation,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,2000000,1222595,0,0,2013-07-15,2013-07-15,2013,2013-07-15,2014-09-30,2014-09-30,,,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,7500000,4860539,0,0,2013-07-25,2013-07-25,2013,2013-07-25,2014-09-30,2014-09-30,,,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,4000000,2500000,0,0,2013-08-01,2013-08-01,2013,2013-08-01,2014-12-31,2014-12-31,,,International Organisation for Migration,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,4500000,2184627,0,0,2013-07-22,2013-07-22,2013,2013-07-22,2014-12-30,2014-12-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,1700000,426685,0,0,2013-07-01,2013-07-01,2013,2013-07-01,2014-09-30,2014-09-30,,,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,3000000,3000000,0,0,2013-08-28,2013-08-28,2013,2013-08-28,2014-07-31,2014-07-31,2014-07-31,2014-07-31,United Nations Office of Co-ordination of Humanitarian Affairs,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,773825,545013,0,0,2014-01-20,2014-01-20,2014,2014-01-20,2014-07-31,2014-07-31,2014-07-31,2014-07-31,Donor country-based NGO,PK,Pakistan,Implementation,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,0,0,0,0,2014-04-01,2014-04-01,2014,2014-04-01,2016-03-31,2016-03-31,,,,PK,Pakistan,Pipeline/identification,Bilateral,Project-type interventions
GB,GBP,100000,0,0,66421,2014-04-01,2014-04-01,2014,2014-04-01,2017-09-30,2017-09-30,,,Other.,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,150000000,0,0,0,2014-02-12,2014-02-12,2014,2014-02-12,2017-09-30,2017-09-30,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,30000000,0,0,0,2013-08-26,2013-08-26,2013,2013-08-26,2017-09-30,2017-09-30,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,10000000,0,0,0,2013-08-26,2013-08-26,2013,2013-08-26,2017-09-30,2017-09-30,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,150000000,0,0,0,2013-08-26,2013-08-26,2013,2013-08-26,2017-09-30,2017-09-30,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,0,0,0,0,2014-02-01,2014-02-01,2014,2014-02-01,2018-01-31,2018-01-31,,,,PK,Pakistan,Implementation,Bilateral,Project-type interventions
GB,GBP,75000,0,0,19973,2013-11-20,2013-11-20,2013,2013-11-20,2017-11-30,2017-11-30,,,Other.,PK,Pakistan,Pipeline/identification,Bilateral,Project-type interventions
